time_sec,opening_PV006,mflow_pump_out,T_pump_in,T_heater_out,mflow_GHX_bypass,qghx_kW
4176,0,0.667926992,406.7032858,417.7046612,0.617771863,16.51840815
4177,0,0.665898009,406.7037904,417.6917908,0.617901054,16.46631254
4178,0,0.666279308,406.6989705,417.6730103,0.618038958,16.41234322
4179,0,0.666344883,406.6984309,417.6842562,0.618198515,16.3523924
4180,0,0.663256701,406.6886931,417.6619357,0.61836478,16.29039181
4181,0,0.663756597,406.6840332,417.6617661,0.618535354,16.22755657
4182,0,0.66386653,406.6872603,417.6538048,0.618709129,16.16409855
4183,0,0.664666626,406.6771042,417.6435116,0.618877987,16.10095047
4184,0,0.664575527,406.6802565,417.6376087,0.61904699,16.03737251
4185,0,0.664550328,406.6724336,417.6369118,0.619208619,15.97396056
4186,0,0.666452221,406.6622523,417.6102121,0.619368066,15.90998091
4187,0,0.665495498,406.665132,417.6038666,0.619528043,15.84560961
4188,0,0.665293514,406.6589171,417.5964258,0.619692377,15.78108295
4189,0,0.667404717,406.6502265,417.5845501,0.619854058,15.71602454
4190,0,0.667320263,406.6509598,417.5685154,0.620013903,15.65032122
4191,0,0.667238345,406.6487645,417.5738927,0.6201757,15.58471084
4192,0,0.664008389,406.6566046,417.5755123,0.62034025,15.51863924
4193,0,0.66245629,406.6425029,417.5625741,0.620502411,15.45244865
4194,0,0.662267551,406.6448716,417.5476581,0.620667377,15.38597625
4195,0,0.66398056,406.6474836,417.545237,0.620833731,15.31921063
4196,0,0.663931955,406.645158,417.5389885,0.621005684,15.25237118
4197,0,0.663839242,406.644572,417.537594,0.62117954,15.18528345
4198,0,0.663884994,406.6273834,417.5212768,0.621351743,15.11760122
4199,0,0.663698725,406.628537,417.4987587,0.621535418,15.04507519
4200,0,0.66365086,406.629802,417.494224,0.621722155,14.97136268
4201,0,0.66238275,406.6234418,417.4900257,0.621795058,14.94291078
4202,0,0.662088004,406.6223248,417.480593,0.621858585,14.91816753
4203,0,0.662099302,406.6164296,417.4740028,0.621926278,14.89176989
4204,0,0.660712328,406.6149651,417.4659611,0.621920715,14.89298007
4205,0,0.658299384,406.6148073,417.4690186,0.621884119,14.90441277
4206,0,0.657718566,406.614748,417.470444,0.62177007,14.94343671
4207,0,0.658510154,406.6105655,417.4397685,0.621766495,14.93897279
4208,0,0.659788199,406.6122572,417.437737,0.621799836,14.92009482
4209,0,0.66011622,406.6008962,417.4351557,0.621906334,14.87430926
4210,0,0.657710388,406.5981777,417.4265561,0.622048402,14.81584756
4211,0,0.657237645,406.6015828,417.4211974,0.622199724,14.75495502
4212,0,0.657344384,406.5970904,417.4093702,0.622361699,14.69130972
4213,0,0.656682157,406.5746211,417.389137,0.622527097,14.62599363
4214,0,0.656996785,406.5873031,417.3875731,0.622692811,14.56055695
4215,0,0.657194377,406.5915842,417.3770324,0.622865354,14.494343
4216,0,0.659819583,406.5797807,417.3641618,0.623039569,14.42768299
4217,0,0.660806137,406.5752731,417.3636203,0.623214108,14.36075757
4218,0,0.663113831,406.5726516,417.3586786,0.623386626,14.29319023
4219,0,0.666969504,406.5677224,417.3449652,0.62355638,14.22557703
4220,0,0.668156493,406.5638331,417.3333407,0.623725917,14.15838445
4221,0,0.667756633,406.5608308,417.3309282,0.623897155,14.0905566
4222,0,0.66774477,406.5601441,417.3225035,0.624070455,14.02203833
4223,0,0.668977948,406.5508189,417.3028154,0.624236124,13.95663171
4224,0,0.670186037,406.5496479,417.2885693,0.624311849,13.92689992
4225,0,0.6704956,406.556436,417.2888862,0.624349697,13.91248025
4226,0,0.671169859,406.557839,417.2883431,0.624322715,13.92395631
4227,0,0.671486083,406.557324,417.287325,0.624348917,13.91554666
4228,0,0.672631273,406.5488306,417.2779519,0.624414093,13.89220337
4229,0,0.673210782,406.5369802,417.2567166,0.624530492,13.84664878
4230,0,0.673215802,406.5434736,417.2500204,0.62465055,13.79888606
4231,0,0.673013307,406.538912,417.2431008,0.624725632,13.76867282
4232,0,0.671840483,406.5305187,417.230116,0.624796074,13.74089217
4233,0,0.671272962,406.5311621,417.2208437,0.624875688,13.71000913
4234,0,0.671745738,406.5282069,417.2128709,0.624978309,13.66997723
4235,0,0.669866106,406.5189524,417.1987897,0.625119955,13.61349803
4236,0,0.66866197,406.515064,417.1919168,0.625279709,13.54852349
4237,0,0.662785384,406.5183129,417.1907423,0.625437325,13.48281129
4238,0,0.65880671,406.5141941,417.1827485,0.625596701,13.41554669
4239,0,0.658484472,406.510602,417.178255,0.6257603,13.34663604
4240,0,0.657604651,406.5119486,417.1604757,0.625927145,13.2764768
4241,0,0.656398236,406.5170867,417.1545003,0.626095034,13.20563656
4242,0,0.65598043,406.519808,417.157697,0.626254399,13.13699994
4243,0,0.658016552,406.506614,417.14006,0.626410317,13.0695803
4244,0,0.659145407,406.4986197,417.1349918,0.62643912,13.05214079
4245,0,0.658142618,406.4996043,417.1285919,0.626401305,13.06014103
4246,0,0.656942056,406.5034145,417.1246792,0.626373224,13.06358586
4247,0,0.65751525,406.5009832,417.1107418,0.626416575,13.03809504
4248,0,0.661296098,406.4995782,417.106049,0.626529025,12.9848867
4249,0,0.663516971,406.4990394,417.1020915,0.626654387,12.92650218
4250,0,0.663888711,406.4945839,417.0848856,0.626793625,12.86259242
4251,0,0.666407101,406.4954689,417.0770656,0.626948801,12.79392428
4252,0,0.668120228,406.4950412,417.070737,0.62710871,12.72456086
4253,0,0.667991813,406.4859382,417.0631351,0.627270903,12.65436503
4254,0,0.668061206,406.4948636,417.0611341,0.627436104,12.58344292
4255,0,0.668342853,406.5010876,417.0504671,0.627603908,12.51205989
4256,0,0.670155797,406.4974001,417.0325134,0.62777694,12.44008559
4257,0,0.671577096,406.498044,417.024849,0.627955366,12.36724622
4258,0,0.671337456,406.4916311,417.0169764,0.62813506,12.29505156
4259,0,0.669975328,406.484933,417.0110294,0.628314995,12.22327971
4260,0,0.668945305,406.5000479,417.0212726,0.628496514,12.1507113
4261,0,0.66654561,406.5233404,417.0202419,0.628681198,12.07818512
4262,0,0.662401589,406.5129329,417.0022447,0.628868463,12.00536546
4263,0,0.660607177,406.5066035,416.9856692,0.629055443,11.93183988
4264,0,0.660635396,406.5110392,416.9791728,0.629240786,11.85800898
4265,0,0.659977104,406.5065179,416.9694528,0.629423648,11.78387322
4266,0,0.659392731,406.5219932,416.9647122,0.629600919,11.70946496
4267,0,0.659470799,406.5195002,416.9548093,0.629774314,11.63481575
4268,0,0.660102544,406.50229,416.938558,0.62994279,11.5599247
4269,0,0.659680917,406.5148016,416.9329476,0.630104728,11.48473919
4270,0,0.658536639,406.5351041,416.9326819,0.630265636,11.40922744
4271,0,0.658371359,406.542681,416.938859,0.630419236,11.33556875
4272,0,0.659690256,406.5521151,416.9241301,0.630516262,11.2824593
4273,0,0.660624906,406.5529898,416.9024568,0.630529899,11.26181119
4274,0,0.65976445,406.5509739,416.8996446,0.63050948,11.25492188
4275,0,0.658112513,406.5572835,416.8903255,0.630570883,11.21726717
4276,0,0.656848551,406.5591194,416.8805113,0.630748576,11.13608827
4277,0,0.658309573,406.5650314,416.8768268,0.630949552,11.04645679
4278,0,0.659075262,406.5699032,416.865696,0.631143917,10.96002886
4279,0,0.658846907,406.5763939,416.8598914,0.631330457,10.87742227
4280,0,0.658753142,406.577285,416.8511855,0.631514766,10.79595871
4281,0,0.659003946,406.5826108,416.8413387,0.631693542,10.7178387
4282,0,0.658178324,406.5940928,416.8287045,0.631869512,10.6419266
4283,0,0.656368125,406.6031647,416.8259215,0.6320496,10.56597282
4284,0,0.655408473,406.6019107,416.8132053,0.632219494,10.49591697
4285,0,0.658083966,406.6196175,416.8061379,0.632368305,10.43379109
4286,0,0.661633479,406.6257409,416.7938506,0.632479091,10.38651804
4287,0,0.6612113,406.632304,416.778659,0.632533547,10.36126039
4288,0,0.662535453,406.6339688,416.779711,0.632619155,10.32423099
4289,0,0.664947754,406.6417235,416.7751407,0.63274133,10.27298503
4290,0,0.665572823,406.6563102,416.7629058,0.632845067,10.22808853
4291,0,0.667088838,406.6641679,416.7557478,0.632881333,10.20971772
4292,0,0.669526557,406.6651728,416.7522381,0.632783107,10.24348438
4293,0,0.669616064,406.6760442,416.7518713,0.632641044,10.29233931
4294,0,0.667886286,406.6861796,416.742316,0.632540378,10.32479765
4295,0,0.664680553,406.6928623,416.7321852,0.632515668,10.32896191
4296,0,0.663964732,406.6990461,416.7271366,0.632545756,10.31310837
4297,0,0.662589298,406.710384,416.7137654,0.632679618,10.25753432
4298,0,0.661478089,406.7026266,416.7027306,0.632831809,10.19436625
4299,0,0.659310386,406.7152269,416.6980091,0.632936561,10.14850534
4300,0,0.658687904,406.7244235,416.6892025,0.632937989,10.14197954
4301,0,0.659200928,406.718132,416.670861,0.632909196,10.14836022
4302,0,0.660015918,406.7262279,416.6713582,0.632923474,10.13995424
4303,0,0.661643105,406.742392,416.672351,0.633029027,10.09587284
4304,0,0.660092816,406.7505264,416.6668927,0.633159346,10.04101226
4305,0,0.655839212,406.766597,416.6507404,0.633284207,9.988473671
4306,0,0.65365565,406.7651394,416.6356317,0.633338721,9.963190009
4307,0,0.654487154,406.7719297,416.6262272,0.633267176,9.985879367
4308,0,0.656224256,406.7879401,416.6291498,0.6331961,10.00777682
4309,0,0.656039095,406.7961829,416.6253325,0.633154922,10.01603955
4310,0,0.656172116,406.80108,416.6170405,0.633174649,9.998927305
4311,0,0.658754457,406.8039367,416.6142949,0.633224221,9.969930528
4312,0,0.665283462,406.8122903,416.6009955,0.633350085,9.912070625
4313,0,0.665988005,406.815866,416.598789,0.633484868,9.850876323
4314,0,0.666856378,406.8187619,416.5904897,0.633633909,9.78419752
4315,0,0.669127119,406.8275615,416.566678,0.633730585,9.738809297
4316,0,0.669191474,406.8349531,416.5571078,0.633716762,9.737810835
4317,0,0.668958354,406.8484763,416.5492742,0.633668844,9.751383176
4318,0,0.66832704,406.856509,416.5500203,0.633633593,9.75954084
4319,0,0.667120337,406.8611887,416.5432314,0.633663978,9.74010566
4320,0,0.663568237,406.8749605,416.542433,0.633774273,9.687646937
4321,0,0.663433115,406.8770583,416.5307537,0.633892819,9.631292075
4322,0,0.66351884,406.8836658,416.5225194,0.63403632,9.563034329
4323,0,0.662934043,406.8890219,416.5037604,0.634181991,9.493730844
4324,0,0.66017357,406.89114,416.4891594,0.6343277,9.424169469
4325,0,0.660218977,406.9001987,416.4888492,0.634474592,9.353593533
4326,0,0.660838615,406.9085032,416.4853444,0.634630302,9.280357871
4327,0,0.662405624,406.9296492,416.4822688,0.63480602,9.199844886
4328,0,0.662876477,406.9204987,416.4704345,0.635071225,9.086666015
4329,0,0.664123676,406.9328674,416.4644801,0.635410949,8.945993581
4330,0,0.662425353,406.944875,416.4545823,0.635727911,8.815862273
4331,0,0.661546786,406.9440531,416.4383536,0.635942221,8.727729217
4332,0,0.657933098,406.9445136,416.4271725,0.636112264,8.657412189
4333,0,0.657424973,406.9592702,416.4172618,0.636180529,8.627501679
4334,0,0.657386353,406.9609052,416.415057,0.636170749,8.627464298
4335,0,0.656603897,406.9791692,416.4121557,0.636114111,8.646032591
4336,0,0.653875134,406.989344,416.4116117,0.635878793,8.736644939
4337,0,0.65341748,406.9785422,416.3953141,0.635651625,8.825211117
4338,0,0.651204383,406.9678473,416.3792847,0.635456467,8.901663987
4339,0,0.651115948,406.9853556,416.3707804,0.635434484,8.910325565
4340,0,0.65145052,406.9985505,416.3709596,0.635501822,8.884672808
4341,0,0.653351837,407.0108222,416.3688618,0.635623727,8.838401636
4342,0,0.653986356,407.012785,416.358545,0.635761329,8.78505779
4343,0,0.654463288,407.0331288,416.3513564,0.635868283,8.74272161
4344,0,0.657297984,407.0305889,416.338938,0.635800338,8.762992814
4345,0,0.657244313,407.038866,416.3272389,0.63575959,8.770692707
4346,0,0.657148875,407.039124,416.3232508,0.635730724,8.774211734
4347,0,0.65693271,407.0427035,416.3351614,0.635688146,8.781922314
4348,0,0.659865458,407.0679507,416.3178873,0.635661217,8.783451325
4349,0,0.660979742,407.07407,416.3059821,0.635747191,8.740365083
4350,0,0.661085699,407.0736637,416.3023722,0.635787745,8.714723616
4351,0,0.661831457,407.0726119,416.3012813,0.635717336,8.734002833
4352,0,0.661219743,407.0891826,416.2893374,0.635495048,8.811867988
4353,0,0.661273051,407.0864793,416.2659406,0.63527966,8.887001971
4354,0,0.661373707,407.0982175,416.2578036,0.63516583,8.921952384
4355,0,0.657990659,407.1172402,416.2593569,0.635151379,8.91832085
4356,0,0.658505428,407.1128545,416.2492157,0.635135778,8.914515481
4357,0,0.663958762,407.1291508,416.249161,0.635217589,8.874033765
4358,0,0.664775032,407.1096371,416.2443511,0.63519767,8.873217671
4359,0,0.664666088,407.1342376,416.2301061,0.635074184,8.912582992
4360,0,0.662988546,407.1466936,416.227042,0.634958092,8.949033396
4361,0,0.656898454,407.1498092,416.2169752,0.634961326,8.937279608
4362,0,0.65652865,407.1643275,416.2168174,0.635019661,8.903955258
4363,0,0.656611195,407.1653644,416.1988907,0.63506746,8.874812168
4364,0,0.657835441,407.1658371,416.1965126,0.634929066,8.918127951
4365,0,0.653931046,407.1744266,416.1871441,0.634770713,8.970128198
4366,0,0.6540332,407.1710229,416.1662935,0.634617818,9.020070394
4367,0,0.656412261,407.1870563,416.1732549,0.634628536,9.006676753
4368,0,0.657596658,407.1955481,416.1630114,0.634692469,8.97172379
4369,0,0.657625224,407.2100387,416.1642925,0.634753677,8.937100238
4370,0,0.658890321,407.2132232,416.1460708,0.634861692,8.885712089
4371,0,0.658808058,407.2135809,416.1496964,0.634977962,8.83148369
4372,0,0.654403848,407.2208894,416.1335164,0.635094345,8.776544643
4373,0,0.654859172,407.225792,416.1228953,0.635217045,8.720440651
4374,0,0.654337542,407.2316448,416.1146342,0.635339195,8.663970215
4375,0,0.654325581,407.255983,416.125119,0.635456787,8.60738179
4376,0,0.651024316,407.2570999,416.1082515,0.635520787,8.571208889
4377,0,0.651838248,407.2465504,416.0882399,0.635581501,8.535682863
4378,0,0.651845898,407.246453,416.0891922,0.635579859,8.523379795
4379,0,0.653312815,407.2785865,416.0814112,0.635618962,8.496067127
4380,0,0.654113119,407.2744693,416.0786736,0.635659745,8.468149752
4381,0,0.654120457,407.2962244,416.0676181,0.63576102,8.419173945
4382,0,0.656822203,407.2880864,416.0621505,0.635864177,8.369551616
4383,0,0.658923754,407.3048227,416.0525818,0.635980847,8.315675073
4384,0,0.660970305,407.2931649,416.0430487,0.636109824,8.259953067
4385,0,0.661039128,407.3242821,416.0527179,0.636245761,8.203068033
4386,0,0.662999292,407.3224854,416.0349892,0.636379268,8.144689645
4387,0,0.666831652,407.3250339,416.0172667,0.636514402,8.086652477
4388,0,0.667036008,407.3492452,416.0239803,0.636648799,8.028996976
4389,0,0.666511993,407.3425422,416.0085606,0.636790088,7.970062534
4390,0,0.666805379,407.3320119,416.0018202,0.636933688,7.910271473
4391,0,0.666819923,407.3506206,415.9987041,0.637077291,7.851355487
4392,0,0.667358629,407.3586925,415.9902227,0.637223018,7.79245477
4393,0,0.667745913,407.3714459,415.9861883,0.637371854,7.733228969
4394,0,0.667772444,407.380751,415.9872879,0.637520915,7.674545229
4395,0,0.666856432,407.3895892,415.9798998,0.637665441,7.619522811
4396,0,0.668257444,407.382773,415.9571668,0.637725468,7.597656694
4397,0,0.668411704,407.3905364,415.9612612,0.637776159,7.578375031
4398,0,0.672355928,407.4028373,415.9463048,0.637661828,7.623675425
4399,0,0.67092257,407.4215671,415.9452055,0.63751964,7.676969566
4400,0,0.670686383,407.4285311,415.9399172,0.637533798,7.669797015
4401,0,0.67086732,407.4223312,415.919703,0.63761714,7.636364568
4402,0,0.671039702,407.4290451,415.9175767,0.637706997,7.600479042
4403,0,0.671059065,407.4330307,415.9084981,0.637774617,7.572003456
4404,0,0.669552326,407.4458423,415.9138715,0.637685887,7.606207147
4405,0,0.669513538,407.44888,415.8947063,0.637573123,7.650043289
4406,0,0.669536883,407.4631465,415.8870846,0.637360083,7.732439706
4407,0,0.667158485,407.4683029,415.8922825,0.637093497,7.836961343
4408,0,0.664525081,407.4837363,415.8782452,0.636885682,7.91844348
4409,0,0.664133579,407.4784252,415.8643635,0.636682141,7.996768575
4410,0,0.663733668,407.4719644,415.8506292,0.636665128,8.001980133
4411,0,0.664474168,407.4929647,415.846198,0.636682558,7.993760806
4412,0,0.66463369,407.5000558,415.8425085,0.636744323,7.966289067
4413,0,0.666200555,407.5000927,415.8400381,0.636849143,7.920422189
4414,0,0.667585113,407.514408,415.8331402,0.636963951,7.871700923
4415,0,0.667816743,407.51214,415.8131082,0.637084444,7.82091806
4416,0,0.671868106,407.523483,415.8134168,0.637211165,7.767952172
4417,0,0.672802458,407.526378,415.8133162,0.637341416,7.715127007
4418,0,0.67175907,407.5267428,415.7947529,0.637411976,7.685315383
4419,0,0.67189116,407.5338004,415.7780984,0.637360618,7.702959604
4420,0,0.671981997,407.5488204,415.7874491,0.637287489,7.731461041
4421,0,0.672621827,407.5563064,415.7812848,0.637274505,7.737543402
4422,0,0.67154293,407.5552376,415.7646576,0.637323461,7.719323086
4423,0,0.671197434,407.5615916,415.7598012,0.637383696,7.695885514
4424,0,0.669310872,407.5588552,415.7518903,0.637482908,7.654588726
4425,0,0.665482523,407.5707158,415.7416518,0.637598533,7.6058562
4426,0,0.664509468,407.574631,415.739271,0.637713816,7.556070718
4427,0,0.664323787,407.5823491,415.735827,0.637833775,7.504357595
4428,0,0.664263552,407.5894258,415.7322086,0.637958608,7.451381739
4429,0,0.662585013,407.5776441,415.7119722,0.638085235,7.398430912
4430,0,0.66049003,407.5951693,415.7171115,0.63821108,7.345339736
4431,0,0.659970831,407.6030222,415.6967841,0.638338143,7.292659137
4432,0,0.658261167,407.6057256,415.6968828,0.63845735,7.241592029
4433,0,0.657760581,407.6112444,415.6882476,0.6385239,7.210774626
4434,0,0.655751684,407.6110496,415.6771656,0.638568581,7.187348525
4435,0,0.653406868,407.6195543,415.6735718,0.638607579,7.165659786
4436,0,0.652805057,407.6253323,415.6642446,0.638667717,7.134618942
4437,0,0.65403229,407.6344901,415.650458,0.638748834,7.093086967
4438,0,0.655220773,407.6301537,415.64069,0.638844275,7.044984265
4439,0,0.655497813,407.6418502,415.645808,0.638940097,6.995298604
4440,0,0.658338085,407.648142,415.639068,0.639041303,6.944344694
4441,0,0.662058567,407.6573212,415.6326023,0.639064441,6.924802192
4442,0,0.664727185,407.6539083,415.6199061,0.639051448,6.919560632
4443,0,0.66614581,407.6581904,415.6116625,0.638922434,6.959193999
4444,0,0.666465848,407.6717913,415.6077264,0.638813063,6.99302172
4445,0,0.667092698,407.6774392,415.6022513,0.638734143,7.015529628
4446,0,0.668479908,407.6747081,415.5849056,0.638724651,7.009670961
4447,0,0.669000503,407.6806017,415.5790866,0.63874443,6.993106723
4448,0,0.670811588,407.6855039,415.5667968,0.638779629,6.972414372
4449,0,0.671823398,407.702123,415.5636136,0.638840897,6.941418476
4450,0,0.671878483,407.706294,415.5617548,0.638909917,6.906719533
4451,0,0.670402955,407.7110051,415.5504568,0.639002969,6.863526434
4452,0,0.666972939,407.7217219,415.543374,0.639075974,6.828528849
4453,0,0.665539831,407.7194278,415.5375084,0.639130798,6.800109985
4454,0,0.666159591,407.7298787,415.5330157,0.639028536,6.831667024
4455,0,0.666127343,407.7354137,415.5223637,0.63881565,6.9057157
4456,0,0.665906129,407.7364343,415.5105621,0.638588251,6.985435294
4457,0,0.664469165,407.73965,415.4989358,0.638390068,7.052126191
4458,0,0.663602538,407.7515514,415.4961561,0.638329676,7.064929816
4459,0,0.664252068,407.759456,415.4927622,0.638341807,7.05002269
4460,0,0.659321127,407.7719294,415.4883398,0.638361535,7.033465092
4461,0,0.655928819,407.779341,415.487354,0.638297091,7.052852461
4462,0,0.656745845,407.77602,415.4714856,0.638217051,7.080374391
4463,0,0.657734271,407.7745562,415.4538906,0.638166204,7.097868253
4464,0,0.658031396,407.7851749,415.4482914,0.638185044,7.088168344
4465,0,0.660064273,407.7896406,415.4492163,0.638266011,7.05334829
4466,0,0.661483909,407.7955617,415.4392029,0.638357058,7.01428435
4467,0,0.661735134,407.8053717,415.4292951,0.638456672,6.972621303
4468,0,0.661015616,407.8088628,415.4312899,0.63856815,6.92736905
4469,0,0.6603458,407.8118753,415.4227738,0.638723478,6.866432573
4470,0,0.660635242,407.819674,415.419121,0.63899398,6.764284799
4471,0,0.660567895,407.8319498,415.4132844,0.63930813,6.647168564
4472,0,0.658485816,407.8314683,415.3957133,0.639571113,6.551425519
4473,0,0.657005091,407.8318586,415.387838,0.639716953,6.501983539
4474,0,0.656873157,407.836806,415.3787356,0.639815046,6.471008186
4475,0,0.656297749,407.8523627,415.3685849,0.639922719,6.436165055
4476,0,0.65590755,407.8569358,415.361722,0.640031736,6.400711434
4477,0,0.65903981,407.8564168,415.3616157,0.64014933,6.362130365
4478,0,0.661773279,407.862182,415.36511,0.640304107,6.309408512
4479,0,0.662549714,407.8709817,415.3525402,0.640492245,6.241954648
4480,0,0.661028426,407.8772322,415.3496984,0.640680979,6.172456468
4481,0,0.658375247,407.8773595,415.353667,0.640842098,6.111061485
4482,0,0.657918245,407.8810092,415.334547,0.640977639,6.056621786
4483,0,0.65909637,407.8906845,415.3148651,0.64110596,6.003672927
4484,0,0.660146516,407.8968473,415.3076,0.641222799,5.954870622
4485,0,0.660680866,407.8977778,415.3015789,0.641329733,5.908566513
4486,0,0.660286366,407.9054833,415.2921711,0.641433095,5.862050573
4487,0,0.657652756,407.9063232,415.281349,0.641537423,5.815326828
4488,0,0.656010598,407.9122989,415.2798335,0.641640505,5.769025228
4489,0,0.656129368,407.923961,415.283638,0.641746123,5.722736869
4490,0,0.65531015,407.9275504,415.2738198,0.641856489,5.676064934
4491,0,0.65467044,407.9252644,415.2567213,0.6419681,5.628716868
4492,0,0.654968021,407.9290777,415.248637,0.642079544,5.58143309
4493,0,0.655170375,407.9433235,415.2409514,0.642190933,5.534188983
4494,0,0.65609581,407.9409316,415.2321075,0.642297924,5.486994469
4495,0,0.657278278,407.9415772,415.2304921,0.642398887,5.440280845
4496,0,0.658110105,407.9506328,415.2276403,0.642500008,5.39312617
4497,0,0.65858519,407.9496054,415.2187048,0.642604642,5.345543992
4498,0,0.658716599,407.9501584,415.2135794,0.642709685,5.297524311
4499,0,0.659927834,407.9558148,415.2063787,0.642814574,5.248842878
4500,0,0.662321321,407.9551863,415.1925617,0.642918817,5.199893589
4501,0,0.663688983,407.95516,415.190872,0.643019556,5.15104088
4502,0,0.664348176,407.9666922,415.1920326,0.643112988,5.102820292
4503,0,0.665280012,407.980813,415.1813866,0.643202907,5.054843183
4504,0,0.667438977,407.9751571,415.1612999,0.643294536,5.005933073
4505,0,0.670499988,407.9763669,415.1557997,0.643389617,4.956613263
4506,0,0.669726561,407.9902756,415.1517343,0.643487657,4.907064335
4507,0,0.669842398,407.9974815,415.1467841,0.643569425,4.86419596
4508,0,0.671766159,407.995501,415.143601,0.64356663,4.85592683
4509,0,0.67044452,407.9954382,415.1428567,0.643471732,4.885335274
4510,0,0.668642857,407.9981316,415.1325734,0.64327058,4.956455159
4511,0,0.66910525,408.0063277,415.1185265,0.642866815,5.107246555
4512,0,0.667443759,408.0125798,415.1125518,0.642407841,5.280149639
4513,0,0.663373223,408.0143203,415.103092,0.6420394,5.417841856
4514,0,0.661165712,408.0183298,415.1041456,0.641824203,5.495417944
4515,0,0.659889658,408.0221189,415.0944296,0.641632095,5.564845341
4516,0,0.657836148,408.0214552,415.0836071,0.641515377,5.606185463
4517,0,0.658221778,408.016744,415.0782611,0.64148118,5.615089896
4518,0,0.656985274,408.0249226,415.072922,0.64150626,5.600966971
4519,0,0.653778495,408.0389196,415.0644321,0.64155868,5.57596393
4520,0,0.652067113,408.0333501,415.0544506,0.641624858,5.546254223
4521,0,0.652149135,408.0317498,415.0437461,0.641704894,5.512001672
4522,0,0.652435157,408.0377086,415.0434029,0.641761432,5.485889484
4523,0,0.652418114,408.0396992,415.0356321,0.641735098,5.491000819
4524,0,0.652384132,408.0487868,415.035658,0.641555935,5.553622184
4525,0,0.652395678,408.0430463,415.0183378,0.641416411,5.600706843
4526,0,0.652723007,408.0463261,415.0206529,0.641324263,5.629295146
4527,0,0.653543521,408.0542829,415.0208779,0.641349524,5.612148407
4528,0,0.653747754,408.0617063,415.0173766,0.641398434,5.585424759
4529,0,0.653235041,408.0599796,415.0099548,0.641452936,5.555195071
4530,0,0.652289737,408.0576773,414.9932656,0.641519498,5.517986872
4531,0,0.652958201,408.0580618,414.9860902,0.641565724,5.488887094
4532,0,0.654454737,408.0710489,414.9815049,0.641527019,5.493582741
4533,0,0.658276585,408.0696762,414.9822866,0.641401897,5.532589816
4534,0,0.659083115,408.0692211,414.9704156,0.641271433,5.574194287
4535,0,0.662238494,408.0719159,414.9610463,0.641144437,5.615664463
4536,0,0.66498895,408.0781151,414.9591682,0.641065683,5.638176808
4537,0,0.664483157,408.0834607,414.9531095,0.640975951,5.665311081
4538,0,0.662540451,408.0699642,414.9387247,0.64079748,5.726520404
4539,0,0.661035368,408.079008,414.9321166,0.640622026,5.786223719
4540,0,0.660178498,408.0954914,414.9274541,0.640484275,5.83076322
4541,0,0.657607852,408.0819527,414.9237358,0.640423273,5.847340414
4542,0,0.657695458,408.082062,414.922747,0.640384695,5.854902099
4543,0,0.656884073,408.0827255,414.919725,0.640424276,5.831167327
4544,0,0.654010097,408.0846091,414.9076239,0.640479529,5.801928212
4545,0,0.653416822,408.0873994,414.9019392,0.640517106,5.779768865
4546,0,0.652758831,408.1004026,414.900612,0.640464867,5.7932142
4547,0,0.649836225,408.0973568,414.8762011,0.640309354,5.84718732
4548,0,0.649597947,408.0954121,414.8720127,0.640147414,5.903127552
4549,0,0.648688083,408.1061273,414.8774799,0.640033575,5.938412286
4550,0,0.647707926,408.0986566,414.8677514,0.639941587,5.964543881
4551,0,0.643780277,408.1098635,414.8604636,0.639938595,5.953556634
4552,0,0.643835243,408.1071153,414.8505531,0.639967931,5.930585629
4553,0,0.643912775,408.1031151,414.8356513,0.640001216,5.906442177
4554,0,0.644627415,408.1087563,414.8318177,0.640059662,5.875194091
4555,0,0.646375214,408.0998358,414.8284912,0.640123122,5.842656934
4556,0,0.646882607,408.100971,414.8242631,0.640193458,5.809731271
4557,0,0.649566996,408.1126018,414.827649,0.640270834,5.775959827
4558,0,0.651085967,408.1030545,414.8154809,0.6403511,5.741353029
4559,0,0.652076633,408.1082278,414.8079227,0.640436324,5.70695212
4560,0,0.650461238,408.1174283,414.7929975,0.640522119,5.673250954
4561,0,0.650167147,408.1133888,414.7885764,0.640607952,5.639056336
4562,0,0.648322994,408.1115994,414.7905974,0.640688083,5.605838554
4563,0,0.647361642,408.1076894,414.7740334,0.640777919,5.570052144
4564,0,0.647517663,408.1014987,414.7662345,0.640903961,5.520899807
4565,0,0.648567281,408.1062839,414.761429,0.641035635,5.469209179
4566,0,0.649308095,408.1151337,414.758791,0.6412098,5.401562086
4567,0,0.650800616,408.1176477,414.7515526,0.64136929,5.336739281
4568,0,0.6508787,408.1181983,414.7446802,0.641472739,5.292175999
4569,0,0.651467128,408.11584,414.741482,0.641545612,5.259187606
4570,0,0.650985406,408.1247615,414.737651,0.64146194,5.285627323
4571,0,0.646923161,408.1244511,414.7336568,0.641217551,5.373459021
4572,0,0.645755393,408.1239587,414.7206374,0.64098398,5.457385242
4573,0,0.64621865,408.1340937,414.7132598,0.640866431,5.499202199
4574,0,0.645086061,408.1295842,414.7016389,0.640759338,5.537074691
4575,0,0.644976535,408.1150158,414.7006602,0.640780459,5.525175387
4576,0,0.643725166,408.1308535,414.6937752,0.640823536,5.50318672
4577,0,0.643521144,408.1258644,414.679641,0.640868354,5.480331933
